"FID","survey_id","country","area","ecoregion","realm","location","site_code","site_name","latitude","longitude","survey_date","depth","program","visibility","hour","survey_latitude","survey_longitude","method","block","phylum","class","order","family","species_name","reporting_name","size_class","total","biomass","geom","year","month"
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3749",912347106,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS63","Frederick Passage",-21,154.39,"2017-03-04",6,"RLS",35,"10:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",100,1,NA,"POINT (154.38999938964844 -21)",2017,3
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3747",912347738,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS1","Long Reef West",-19.3,152.24,"2017-03-19",10,"RLS",40,"8:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (152.24000549316406 -19.299999237060547)",2017,3
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3746",912347738,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS1","Long Reef West",-19.3,152.24,"2017-03-19",10,"RLS",40,"8:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",100,1,NA,"POINT (152.24000549316406 -19.299999237060547)",2017,3
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3745",912347751,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS5","Paget Cay South East",-19.25,152.35,"2017-03-19",4.1,"RLS",30,"13:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (152.35000610351562 -19.25)",2017,3
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3736",912351750,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS3","Brodie Cay SE",-19.28,152.22,"2018-01-30",7,"RLS",35,"12:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Acalyptophis peronii","Acalyptophis peronii",100,1,NA,"POINT (152.22000122070312 -19.280000686645508)",2018,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3735",912351776,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS234","Marion Centre Bommie Nth",-19.17,152.27,"2018-02-01",8,"RLS",35,"11:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (152.27000427246094 -19.170000076293945)",2018,2
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3734",912351776,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS234","Marion Centre Bommie Nth",-19.17,152.27,"2018-02-01",8,"RLS",35,"11:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (152.27000427246094 -19.170000076293945)",2018,2
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3733",912352109,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS38","Chaetodontoides",-14.07,121.78,"2018-12-23",6,"RLS",15,"14:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (121.77999877929688 -14.069999694824219)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3732",912352109,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS38","Chaetodontoides",-14.07,121.78,"2018-12-23",6,"RLS",15,"14:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (121.77999877929688 -14.069999694824219)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3731",912352124,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS13","Golden Sleeper Corner",-11.98,123.33,"2019-01-02",9,"RLS",20,"8:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (123.33000183105469 -11.979999542236328)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-372f",912352124,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS13","Golden Sleeper Corner",-11.98,123.33,"2019-01-02",9,"RLS",20,"8:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (123.33000183105469 -11.979999542236328)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-372e",912352125,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS10","Rogaa Bommie",-11.97,123.32,"2019-01-02",8,"RLS",20,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (123.31999969482422 -11.970000267028809)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-372d",912352125,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS10","Rogaa Bommie",-11.97,123.32,"2019-01-02",8,"RLS",20,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (123.31999969482422 -11.970000267028809)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-372c",912352126,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS8","Hibernia Lagoon South",-11.98,123.36,"2019-01-03",5,"RLS",15,"7:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (123.36000061035156 -11.979999542236328)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-372b",912352127,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS7","Big Fish Gulch",-11.97,123.36,"2019-01-03",4.5,"RLS",20,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (123.36000061035156 -11.970000267028809)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-372a",912352130,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS186","Cartier North",-12.53,123.58,"2019-01-05",7,"RLS",30,"9:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (123.58000183105469 -12.529999732971191)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3729",912352132,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS190","Nuclear Bommie",-12.52,123.57,"2019-01-06",8,"RLS",40,"8:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (123.56999969482422 -12.520000457763672)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3728",912352112,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS26","Seringapatam North",-13.62,121.99,"2018-12-26",8,"RLS",20,"8:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",87.5,1,NA,"POINT (121.98999786376953 -13.619999885559082)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3727",912352133,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS191","Unexploded Bommie",-12.52,123.56,"2019-01-06",10,"RLS",40,"10:00:00",-12.52,123.57,1,1,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",75,1,NA,"POINT (123.57 -12.52)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3723",912352644,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Exmouth","NMP-BF3","Bundegi SZ South",-21.87,114.16,"2019-08-19",5.8,"RLS",5,"13:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",137.5,1,NA,"POINT (114.16000366210938 -21.8700008392334)",2019,8
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3722",912352645,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Exmouth","NMP-BF3","Bundegi SZ South",-21.87,114.16,"2019-08-19",4.8,"RLS",5,"13:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",137.5,1,NA,"POINT (114.16000366210938 -21.8700008392334)",2019,8
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3720",912351757,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS233","Marion Central bommie",-19.18,152.27,"2018-02-01",6,"RLS",35,"12:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (152.27000427246094 -19.18000030517578)",2018,2
"ep_m1_public_data.fid-3b25e662_1963ba17013_-371f",912351758,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS233","Marion Central bommie",-19.18,152.27,"2018-02-01",16,"RLS",35,"12:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (152.27000427246094 -19.18000030517578)",2018,2
"ep_m1_public_data.fid-3b25e662_1963ba17013_-371e",912351812,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS2","Brodie Cay NW",-19.28,152.21,"2018-01-30",5.5,"RLS",30,"11:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (152.2100067138672 -19.280000686645508)",2018,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-371c",912351815,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS219","Paget Cay Far North",-19.24,152.36,"2018-01-31",4,"RLS",30,"14:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",30,1,NA,"POINT (152.36000061035156 -19.239999771118164)",2018,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-371b",912351816,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS234","Marion Centre Bommie Nth",-19.17,152.27,"2018-02-01",10,"RLS",40,"11:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",35,1,NA,"POINT (152.27000427246094 -19.170000076293945)",2018,2
"ep_m1_public_data.fid-3b25e662_1963ba17013_-371a",912351816,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS234","Marion Centre Bommie Nth",-19.17,152.27,"2018-02-01",10,"RLS",40,"11:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",62.5,1,NA,"POINT (152.27000427246094 -19.170000076293945)",2018,2
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3719",912351816,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS234","Marion Centre Bommie Nth",-19.17,152.27,"2018-02-01",10,"RLS",40,"11:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",35,1,NA,"POINT (152.27000427246094 -19.170000076293945)",2018,2
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3717",912351863,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS1","Long Reef West",-19.3,152.24,"2019-05-08",8.5,"RLS",30,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (152.24000549316406 -19.299999237060547)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3716",912351864,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS1","Long Reef West",-19.3,152.24,"2019-05-08",9,"RLS",30,"10:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,2,NA,"POINT (152.24000549316406 -19.299999237060547)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3715",912351853,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS5","Paget Cay South East",-19.25,152.35,"2019-05-06",4,"RLS",25,"7:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (152.35000610351562 -19.25)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3714",912351854,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS5","Paget Cay South East",-19.25,152.35,"2019-05-06",4.5,"RLS",25,"7:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",100,1,NA,"POINT (152.35000610351562 -19.25)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3713",912351854,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS5","Paget Cay South East",-19.25,152.35,"2019-05-06",4.5,"RLS",25,"7:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",137.5,1,NA,"POINT (152.35000610351562 -19.25)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3712",912351856,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2019-05-06",6,"RLS",30,"12:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",50,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3711",912351872,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS8","Carola Cay",-19.1,152.39,"2019-05-07",4,"RLS",25,"14:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (152.38999938964844 -19.100000381469727)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3710",912351872,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS8","Carola Cay",-19.1,152.39,"2019-05-07",4,"RLS",25,"14:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Acalyptophis peronii","Acalyptophis peronii",87.5,1,NA,"POINT (152.38999938964844 -19.100000381469727)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-370f",912351872,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS8","Carola Cay",-19.1,152.39,"2019-05-07",4,"RLS",25,"14:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (152.38999938964844 -19.100000381469727)",2019,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-370d",912351988,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS33","NE Passage",-14.06,121.96,"2018-12-20",9,"RLS",13,"14:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",25,1,NA,"POINT (121.95999908447266 -14.0600004196167)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-370c",912351999,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS29","Moray Bommie",-14.13,121.95,"2018-12-22",5,"RLS",12,"8:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",112.5,1,NA,"POINT (121.94999694824219 -14.130000114440918)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-370b",912352001,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS36","Fungiid Fields",-14.07,121.79,"2018-12-23",8,"RLS",20,"15:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (121.79000091552734 -14.069999694824219)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-370a",912352002,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS41","Dead West",-14.11,121.72,"2018-12-24",11,"RLS",20,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (121.72000122070312 -14.109999656677246)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3709",912352002,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS41","Dead West",-14.11,121.72,"2018-12-24",11,"RLS",20,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (121.72000122070312 -14.109999656677246)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3708",912352005,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS39","Odonus Dropoff",-14.08,121.75,"2018-12-24",5,"RLS",16,"7:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (121.75 -14.079999923706055)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3707",912351994,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS172","Scott Outside anchorage",-14.07,121.97,"2018-12-21",5,"RLS",20,"12:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",162.5,1,NA,"POINT (121.97000122070312 -14.069999694824219)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3706",912351995,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS172","Scott Outside anchorage",-14.07,121.97,"2018-12-21",8,"RLS",20,"12:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",150,1,NA,"POINT (121.97000122070312 -14.069999694824219)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3705",912351995,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS172","Scott Outside anchorage",-14.07,121.97,"2018-12-21",8,"RLS",20,"12:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (121.97000122070312 -14.069999694824219)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3704",912352010,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS31","Napoleon Reef",-14.14,121.96,"2018-12-23",10,"RLS",16,"8:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",125,1,NA,"POINT (121.95999908447266 -14.140000343322754)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3703",912352028,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS9","Spur and Groove Reef",-11.97,123.34,"2019-01-02",7,"RLS",30,"12:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (123.33999633789062 -11.970000267028809)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3702",912352029,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS9","Spur and Groove Reef",-11.97,123.34,"2019-01-02",8,"RLS",30,"12:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (123.33999633789062 -11.970000267028809)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3701",912352056,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS193","Cartier Island",-12.52,123.56,"2019-01-06",5,"RLS",11,"14:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",100,1,NA,"POINT (123.55999755859375 -12.520000457763672)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-36ff",912352043,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS189","Cartier Garden",-12.53,123.57,"2019-01-05",8,"RLS",25,"15:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (123.56999969482422 -12.529999732971191)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-36fd",912352036,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS30","Longnose Spur",-14.14,121.96,"2018-12-23",8,"RLS",20,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (121.95999908447266 -14.140000343322754)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-36fc",912352037,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS30","Longnose Spur",-14.14,121.96,"2018-12-23",6,"RLS",20,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (121.95999908447266 -14.140000343322754)",2018,12
"ep_m1_public_data.fid-3b25e662_1963ba17013_-36fa",912352045,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS192","Cartier Anchorage",-12.53,123.58,"2019-01-06",12,"RLS",25,"9:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",125,1,NA,"POINT (123.58000183105469 -12.529999732971191)",2019,1
"ep_m1_public_data.fid-3b25e662_1963ba17013_-36f9",912352074,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS34","Table Tip",-14.06,121.97,"2018-12-20",5,"RLS",15,"12:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",50,1,NA,"POINT (121.97000122070312 -14.0600004196167)",2018,12
