FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m1_public_data.fid-3b25e662_1963ba17013_-379b,912345515,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS190,Ashmore Reef lagoon east entrance,-10.3,144.52,2015-08-01,9,RLS,35,10:00:00,-10.3,144.52,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (144.52 -10.3)
ep_m1_public_data.fid-3b25e662_1963ba17013_-379a,912345524,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS189,Ashmore Rf Lagoon SW,-10.45,144.43,2015-07-31,3,RLS,30,15:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (144.42999267578125 -10.449999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3799,912345575,Australia,Western Australia,Leeuwin,Temperate Australasia,Rottnest Island,RI12,West End  Rottnest,-32.03,115.44,2015-05-23,11,RLS,20,8:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,137.5,1,,POINT (115.44000244140625 -32.029998779296875)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3798,912345575,Australia,Western Australia,Leeuwin,Temperate Australasia,Rottnest Island,RI12,West End  Rottnest,-32.03,115.44,2015-05-23,11,RLS,20,8:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Caretta caretta,Caretta caretta,150,1,,POINT (115.44000244140625 -32.029998779296875)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3797,912345535,Australia,Queensland,Gulf of Papua,Central Indo-Pacific,Coral Sea - Far North,CS193,Boot Rf Wall,-10.04,144.69,2015-08-02,6,RLS,25,13:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,100,1,,POINT (144.69000244140625 -10.039999961853027)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3796,912345720,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR246,Erskyne Island Site 3,-23.5,151.78,2015-10-05,7,RLS,21,8:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (151.77999877929688 -23.5)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3795,912345724,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR251,Broomfield Reef Site 1,-23.25,151.94,2015-10-06,8,RLS,20,8:00:00,-23.25,151.94,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,75,1,,POINT (151.94 -23.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3794,912345718,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Capricorn-Bunker,GBR247,Erskyne Island Site 2,-23.5,151.78,2015-10-04,6,RLS,22,10:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,125,1,,POINT (151.77999877929688 -23.5)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3793,912345849,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS202,Ashmore Reef NW,-10.07,144.52,2015-11-29,11,RLS,22,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (144.52000427246094 -10.069999694824219)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3792,912345823,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC12,Carpentaria Reef SW,-15.52,140.12,2015-11-16,21,RLS,7,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (140.1199951171875 -15.520000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3791,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,2015-11-16,19,RLS,10,11:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,1,,POINT (140.17999267578125 -15.449999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3790,912345824,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,2015-11-16,19,RLS,10,11:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (140.17999267578125 -15.449999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-378f,912345825,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC13,Carpentaria Reef,-15.45,140.18,2015-11-16,20,RLS,6,12:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (140.17999267578125 -15.449999809265137)
ep_m1_public_data.fid-3b25e662_1963ba17013_-378e,912345851,Australia,Queensland,Gulf of Papua,Central Indo-Pacific,Coral Sea - Far North,CS203,Boot Rock W,-10.11,144.68,2015-11-29,6,RLS,25,11:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,2,,POINT (144.67999267578125 -10.109999656677246)
ep_m1_public_data.fid-3b25e662_1963ba17013_-378d,912345852,Australia,Queensland,Gulf of Papua,Central Indo-Pacific,Coral Sea - Far North,CS203,Boot Rock W,-10.11,144.68,2015-11-29,13,RLS,25,11:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,100,1,,POINT (144.67999267578125 -10.109999656677246)
ep_m1_public_data.fid-3b25e662_1963ba17013_-378c,912345814,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC11,Chinamans Reef,-15.89,139.03,2015-11-13,19,RLS,16,7:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,112.5,2,,POINT (139.02999877929688 -15.890000343322754)
ep_m1_public_data.fid-3b25e662_1963ba17013_-378b,912345833,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,West Cape York,GC16,Merkara Shoal SW,-10.5,141.23,2015-11-22,13,RLS,9,13:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (141.22999572753906 -10.5)
ep_m1_public_data.fid-3b25e662_1963ba17013_-378a,912345909,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Torres Strait,TS5,Dugong Island Anchorage,-10.52,143.09,2015-12-08,7.2,RLS,10,9:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,87.5,1,,POINT (143.08999633789062 -10.520000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3789,912345911,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Torres Strait,TS4,Dugong Island,-10.52,143.09,2015-12-08,5.5,RLS,10,9:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,75,1,,POINT (143.08999633789062 -10.520000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3788,912345920,Australia,New South Wales,Manning-Hawkesbury,Temperate Australasia,Port Stephens,PS29,Boat Harbour North,-32.79,152.11,2015-10-17,6.2,RLS,10,10:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (152.11000061035156 -32.790000915527344)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3787,912345921,Australia,New South Wales,Manning-Hawkesbury,Temperate Australasia,Port Stephens,PS29,Boat Harbour North,-32.79,152.11,2015-10-17,7,RLS,10,11:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (152.11000061035156 -32.790000915527344)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3786,912345995,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS4,Blackwood Shoal,-9.88,129.42,2015-10-09,17.6,RLS,25,16:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Emydocephalus annulatus,Emydocephalus annulatus,100,1,,POINT (129.4199981689453 -9.880000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3785,912346000,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS1,Flinders Shoal East,-9.88,129.29,2015-09-07,14.3,RLS,25,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (129.2899932861328 -9.880000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3784,912346000,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS1,Flinders Shoal East,-9.88,129.29,2015-09-07,14.3,RLS,25,10:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (129.2899932861328 -9.880000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3783,912346001,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS2,Flinders Shoal Central,-9.88,129.29,2015-09-07,14.5,RLS,25,13:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (129.2899932861328 -9.880000114440918)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3782,912346099,Australia,New South Wales,Manning-Hawkesbury,Temperate Australasia,Port Stephens,PS2,Nth Shark Gutters,-32.62,152.33,2016-04-22,7,RLS,8,9:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (152.3300018310547 -32.619998931884766)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3781,912346099,Australia,New South Wales,Manning-Hawkesbury,Temperate Australasia,Port Stephens,PS2,Nth Shark Gutters,-32.62,152.33,2016-04-22,7,RLS,8,9:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (152.3300018310547 -32.619998931884766)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3780,912346092,Australia,New South Wales,Manning-Hawkesbury,Temperate Australasia,Port Stephens,PS5,W Nth Rock,-32.6,152.32,2016-04-08,10.5,RLS,7,10:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,100,1,,POINT (152.32000732421875 -32.599998474121094)
ep_m1_public_data.fid-3b25e662_1963ba17013_-377f,912346128,Australia,New South Wales,Lord Howe and Norfolk Islands,Central Indo-Pacific,Lord Howe Island,LHI1,North Bommie,-31.52,159.04,2016-02-15,14,RLS,25,8:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,10,1,,POINT (159.0399932861328 -31.520000457763672)
ep_m1_public_data.fid-3b25e662_1963ba17013_-377e,912346131,Australia,New South Wales,Lord Howe and Norfolk Islands,Central Indo-Pacific,Lord Howe Island,LHI15,Algal Hole South,-31.56,159.07,2016-02-16,8.1,RLS,17,8:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (159.07000732421875 -31.559999465942383)
ep_m1_public_data.fid-3b25e662_1963ba17013_-377d,912346221,Australia,New South Wales,Lord Howe and Norfolk Islands,Central Indo-Pacific,Lord Howe Island,LHI49,Erscotts Hole,-31.55,159.06,2016-02-23,4,RLS,25,12:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (159.05999755859375 -31.549999237060547)
ep_m1_public_data.fid-3b25e662_1963ba17013_-377c,912345424,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,GBR - Central,GBR205,Swimming Pool Milln Reef,-16.79,146.27,2015-07-05,7,RLS,25,9:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (146.27000427246094 -16.790000915527344)
ep_m1_public_data.fid-3b25e662_1963ba17013_-377b,912345431,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,GBR - Central,GBR205,Swimming Pool Milln Reef,-16.79,146.27,2015-07-05,7.1,RLS,25,10:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,50,1,,POINT (146.27000427246094 -16.790000915527344)
ep_m1_public_data.fid-3b25e662_1963ba17013_-377a,912347136,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS50,Saumarez SW,-21.92,153.58,2017-03-06,7,RLS,25,13:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (153.5800018310547 -21.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3779,912347136,Australia,Queensland,Central and Southern Great Barrier Reef,Central Indo-Pacific,Coral Sea - South,CS50,Saumarez SW,-21.92,153.58,2017-03-06,7,RLS,25,13:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (153.5800018310547 -21.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3778,912346331,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS3,Brodie Cay SE,-19.28,152.22,2016-06-07,8,RLS,30,13:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (152.22000122070312 -19.280000686645508)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3777,912346322,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS2,Brodie Cay NW,-19.28,152.21,2016-06-07,6.1,RLS,30,11:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Acalyptophis peronii,Acalyptophis peronii,100,1,,POINT (152.2100067138672 -19.280000686645508)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3776,912346335,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS4,Paget Cay Bommie,-19.23,152.33,2016-06-08,7,RLS,30,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,40,1,,POINT (152.3300018310547 -19.229999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3775,912346335,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS4,Paget Cay Bommie,-19.23,152.33,2016-06-08,7,RLS,30,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,50,1,,POINT (152.3300018310547 -19.229999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3774,912346335,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS4,Paget Cay Bommie,-19.23,152.33,2016-06-08,7,RLS,30,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Emydocephalus annulatus,Emydocephalus annulatus,62.5,1,,POINT (152.3300018310547 -19.229999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3773,912346336,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS6,Paget Cay South,-19.26,152.34,2016-06-08,4,RLS,30,11:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Emydocephalus annulatus,Emydocephalus annulatus,75,1,,POINT (152.33999633789062 -19.260000228881836)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3772,912346323,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS5,Paget Cay South East,-19.25,152.35,2016-06-08,4,RLS,35,13:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (152.35000610351562 -19.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3771,912346337,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS219,Paget Cay Far North,-19.24,152.36,2016-06-08,6,RLS,30,14:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,75,1,,POINT (152.36000061035156 -19.239999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3770,912346341,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS220,Marion NE Entrance,-18.99,152.35,2016-06-09,7,RLS,30,14:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,40,1,,POINT (152.35000610351562 -18.989999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-376f,912346329,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS6,Paget Cay South,-19.26,152.34,2016-06-08,4.5,RLS,40,10:00:00,-19.26,152.34,1,1,Chordata,Reptilia,Squamata,Elapidae,Acalyptophis peronii,Acalyptophis peronii,100,1,,POINT (152.34 -19.26)
ep_m1_public_data.fid-3b25e662_1963ba17013_-376e,912346329,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS6,Paget Cay South,-19.26,152.34,2016-06-08,4.5,RLS,40,10:00:00,-19.26,152.34,1,1,Chordata,Reptilia,Squamata,Elapidae,Emydocephalus annulatus,Emydocephalus annulatus,100,1,,POINT (152.34 -19.26)
ep_m1_public_data.fid-3b25e662_1963ba17013_-376d,912346330,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - Central,CS4,Paget Cay Bommie,-19.23,152.33,2016-06-08,12,RLS,30,9:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (152.3300018310547 -19.229999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-376c,912346388,Australia,New South Wales,Cape Howe,Temperate Australasia,Jervis Bay,JBMP-S12,Dart Point East (Grouper Coast South),-35.07,150.77,2015-02-15,5.3,RLS,10,12:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,75,1,,POINT (150.77000427246094 -35.06999969482422)
ep_m1_public_data.fid-3b25e662_1963ba17013_-376b,912346389,Australia,New South Wales,Cape Howe,Temperate Australasia,Jervis Bay,JBMP-S12,Dart Point East (Grouper Coast South),-35.07,150.77,2015-02-15,5,RLS,10,12:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,100,1,,POINT (150.77000427246094 -35.06999969482422)
ep_m1_public_data.fid-3b25e662_1963ba17013_-376a,912346527,Australia,New South Wales,Tweed-Moreton,Temperate Australasia,Solitary Islands,SI23,Canyons North Solitary,-29.93,153.39,2016-05-07,14,RLS,15,9:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,62.5,1,,POINT (153.38999938964844 -29.93000030517578)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3769,912346547,Australia,New South Wales,Tweed-Moreton,Temperate Australasia,Solitary Islands,SI3,The Gantry S Solitary Is,-30.2,153.26,2016-05-08,7,RLS,25,11:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,50,1,,POINT (153.25999450683594 -30.200000762939453)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3768,912346550,Australia,New South Wales,Tweed-Moreton,Temperate Australasia,Solitary Islands,SI2,Anemone Bay N Solitary Is,-29.92,153.39,2016-05-07,12,RLS,30,9:00:00,,,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,75,1,,POINT (153.38999938964844 -29.920000076293945)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3767,912346784,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - North,CS179,Osprey south bommie,-13.98,146.68,2016-12-04,11,RLS,11,14:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,40,1,,POINT (146.67999267578125 -13.979999542236328)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3766,912346786,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - North,CS180,Osprey S W Bommie,-13.97,146.67,2016-12-04,13,RLS,30,12:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,40,1,,POINT (146.6699981689453 -13.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3765,912346822,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS187,Ashmore South lagoon shore,-10.44,144.45,2016-12-11,3.1,RLS,15,15:00:00,-10.44,144.45,1,2,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,112.5,1,,POINT (144.45 -10.44)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3764,912346780,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - North,CS157,Osprey Pass Channel,-13.9,146.56,2016-12-03,5,RLS,40,9:00:00,-13.9,146.56,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia mydas,Chelonia mydas,50,1,,POINT (146.56 -13.9)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3763,912346836,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS198,Ashmore NE Lagoon,-10.23,144.59,2016-12-13,6,RLS,30,13:00:00,-10.23,144.59,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (144.59 -10.23)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3762,912346846,Australia,Queensland,Gulf of Papua,Central Indo-Pacific,Coral Sea - Far North,CS207,Boot Reef Longiceps Point,-9.97,144.69,2016-12-15,7,RLS,30,8:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,50,1,,POINT (144.69000244140625 -9.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3761,912346849,Australia,Queensland,Gulf of Papua,Central Indo-Pacific,Coral Sea - Far North,CS209,Boot Reef Lagoon W,-9.97,144.69,2016-12-15,4,RLS,25,8:00:00,,,1,1,Chordata,Reptilia,Testudines,Cheloniidae,Eretmochelys imbricata,Eretmochelys imbricata,87.5,1,,POINT (144.69000244140625 -9.970000267028809)
ep_m1_public_data.fid-3b25e662_1963ba17013_-3760,912346853,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,Coral Sea - Far North,CS200,Ashmore Reef NW slope,-10.12,144.46,2016-12-16,12,RLS,12,7:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,87.5,1,,POINT (144.4600067138672 -10.119999885559082)
ep_m1_public_data.fid-3b25e662_1963ba17013_-375f,912347052,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS24,Cato Entrance,-23.24,155.54,2017-02-22,10,RLS,30,13:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.5399932861328 -23.239999771118164)
ep_m1_public_data.fid-3b25e662_1963ba17013_-375e,912347043,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS20,Cato Bommies,-23.25,155.53,2017-02-22,6,RLS,25,15:00:00,,,1,2,Chordata,Reptilia,Squamata,Elapidae,Aipysurus duboisii,Aipysurus duboisii,100,1,,POINT (155.52999877929688 -23.25)
ep_m1_public_data.fid-3b25e662_1963ba17013_-375d,912347055,Australia,Queensland,Coral Sea,Central Indo-Pacific,Coral Sea - South,CS31,Bird Lagoon,-22.18,155.47,2017-02-24,3.5,RLS,35,8:00:00,,,1,1,Chordata,Reptilia,Squamata,Elapidae,Aipysurus laevis,Aipysurus laevis,100,1,,POINT (155.47000122070312 -22.18000030517578)
